#      Train        Test
     0.95928       0.9093 
     0.96074       0.9129 
     0.95978        0.908 
     0.95958       0.9121 
     0.96118       0.9113 
     0.95754       0.9112 
     0.95992       0.9141 
     0.96122       0.9109 
     0.95794       0.9124 
      0.9606       0.9121 
     0.96078       0.9156 
     0.95968       0.9146 
     0.96002       0.9135 
      0.9604       0.9107 
     0.96128       0.9094 
      0.9599       0.9095 
     0.96064       0.9161 
     0.96062       0.9148 
     0.95944       0.9146 
     0.96084       0.9138 
     0.96074        0.914 
     0.96002       0.9083 
      0.9606       0.9115 
     0.96084       0.9145 
     0.96178       0.9097 
     0.96048       0.9126 
      0.9617       0.9098 
     0.96072       0.9133 
     0.95986        0.911 
     0.96194       0.9065 
     0.96034        0.914 
     0.96192       0.9132 
     0.96158       0.9114 
     0.96254       0.9166 
      0.9604       0.9128 
     0.96212       0.9093 
       0.961       0.9121 
     0.96036       0.9121 
     0.96094        0.912 
      0.9611        0.914 
     0.96102       0.9098 
